,username,tweet,likes_count,sentiment_analysis,sentiment_value
286553,barragng,puedo por lo menos una vez pensar por ud mismo y dejar de lado los negociados de cristina k es una vergüenza la vacuna rusa esta peligrando la salud de los argentinos encima el arreglo económico dinero perdido que no va a servir para nada,2,Negativo,7.740995537822861e-18
378723,ppadilla02,vieron que y que ya llego la vacuna rusa a vzla seguro se van a poner con la pajues de y que eso no sirve rusia quiere matarnos señores déjenme decirles que han mamado guevo y cuca sucia y no les pasó nada así que no se pongan con webadas,3,Negativo,7.854432946600034e-18
61073,eibrablima,no sé trata de ser antivacunas es en especial está vacuna que no tiene mucho tiempo de investigación y dónde no dicen que es lo que están poniendo y si pasa algo nadie se hace responsable además de que perú a comprado la vacuna china la más barata y menor de eficacia,1,Negativo,7.874674382511113e-18
273459,mariaroussss,vacunarusa acabo de decirle a mi médico que tenia una botella de vino para él pero que no se lo iba a llevar porque con la vacuna rusa no puede tomar respuesta traemelo porque yo eso no me lo pongo es el jefe de neumología de un hospital público,5,Negativo,7.894037143280284e-18
223410,asr09122018,prefiero creerle a este man que a los que de entrada ya nos creen maricas y nos dicen que la vacuna rusa tiene el 100 de efectividad antiviral que no ha alcanzado ninguna vacuna contra ninguna enfermedad en la historia,0,Negativo,8.111354598408703e-18
442109,harrynight32,antes me hacia la canchera diciendo no me importa esperar un año mas por harry antes tuve que esperar 6 años y no es nada pero ahora me llegas a decir que viene en diciembre o peor en 2022 y me m word no puedo esperar mas inyectenme esa vacuna rusa sin aprobacion de la oms,0,Negativo,8.146804140714877e-18
378783,antonellayanezl,delcy dice que están preparados para recibir vacuna rusa pero no dice que están listos para resolver ni el agua ni la luz ni la gasolina no se que es peor,3,Negativo,8.244672901531668e-18
25342,lesss18,butters fue al medio día y el responsable del lugar confirmó que era la vacuna china y eso fue lo que les dieron el anciano se fue triste y dijo que era lo que había nos engañan diciendo que a los adultos mayores los iban a vacunar con la pfizer,3,Negativo,8.451917939721899e-18
196986,carmenr32580294,87 y tú moralmente retrasada si no sabes leer no opines llilly tellez jamás dijo que la gente no se ponga la vacuna sólo que la vacuna rusa no a terminado la fase 3y que no a sido autorizada y no es segura y así opina la gente que sabe de aquí y en el mundo así o más claro,0,Negativo,8.565688215793682e-18
432096,carlosarangoh,el nivel del periodismo en colombia es tan mediocre y tonto que los periodistas de esta casa dicen que no se pondrían la vacuna rusa estarían diciendo lo mismo si la vacuna la hubiera sacado ee uu estoy seguro que no es mas se ofrecerían de regalados a usarla,0,Negativo,8.627476690445713e-18
26281,feraraujoroncal,la gente anda taaaan ardida con la vacuna para los mayores de edad y lo que no saben es que la que se les aplicará es la pfizer andan llorando diciendo que los han asustado para que no se vacunen con la vacuna china en fin la ignorancia,0,Negativo,8.643133686179484e-18
179216,melanimaidanaa,porque the lancet se atrevió a publicar la aprobación de la vacuna rusa cuando el dipy dijo que no funcionaba y que no se la pondría por dios no ahí que apresurarse si el científico especialista en la salud y la voz del pueblo el dipy no lo aprobó no apresurarse,0,Negativo,8.650579312151892e-18
272045,lauradepiante,la vacuna rusa que ni putin se quiso poner porque no fue testeada en gente de más de 60 años quiero ver que se la ponga el presidente como el mismo dijo que iba a ser el primero en recibirla,6,Negativo,8.685833348419206e-18
309070,mirtha118014163,pregunto ud dijo hace unos cuantos días que se habían encargado 1 millón y medio de dosis si no recuerdo mal de la vacuna rusa spugnik que lo había conversado con el msp en qué está esta compra que no se difundió más y a la que no se alude gracias,1,Negativo,8.884655441196089e-18
275532,bradpittito,lo peor es que se jacta de que se ponga la vacuna rusa como si hubiera más opciones que tu presidente sea un dictador y tome las peores decisiones para el pueblo solo para verse bien no es motivo de orgullo sino de vergüenza,0,Negativo,9.024460996821996e-18
203067,churist,sabes que yo pensaba igual hasta que alguien me dijo que la oms jamás va a autorizar algo que no sea gringo o de algún país afiliado a ellos así que por ésa simple razón no autorizan la vacuna rusa,2,Negativo,9.137178156701357e-18
167418,gabsilpez,no sé si tu mente kirchnerista te permita comprender que no había información sobre la tercera etapa de evaluación de la vacuna rusa el mismísimo putin dijo que no se vacunaba porque no era recomendable para mayores de 60 principal grupo de riesgo saludos,0,Negativo,9.224107176766404e-18
193988,paolalokiwoman,dónde los alemanes dicen que la vacuna rusa no debe ponerse a personas de la tercera edad me preocupa que no digan que vacuna están poniendo curando se les pregunte en cuyo caso no hay que dejarse si la están poniendo a propósito son demonios y si no saben son peores,4,Negativo,9.480131654718588e-18
153048,acataaaa,me entero estando allí de que iba a venir a vacunarse el número 2 de clarín josé antonio aranda también él se había comunicado para saber dónde se podía vacunar y le dijeron lo mismo que a mí pero que no iba a ir ayer porque aranda planteó que no quería la vacuna rusa,0,Negativo,9.499400443480152e-18
296688,javierlanari,el gobierno confirmó que la vacuna rusa llega el 23 de diciembre legarían las primeras 600 000 dosis lo que no nos contaron es que no está recomendada para mayores de 60 años por eso putín 68 dijo que no se la va a poner,686,Negativo,9.499811228009806e-18
266537,peronistassf,no hay vacuna contra la mala intención la columna de pedro brieger la vacuna rusa la mala intención y la ignorancia no hay vacuna contra la mala intención la columna de pedro brieger la vacuna rusa la mala intención y la ignorancia,1,Negativo,9.562921584133798e-18
58263,joshazero,sabes que es peor que se supone que el y el gabinetazo se vacunaron con la cansino lo qué nos dice que su eficacia es nula en personas mayores de 60 años y esa vacuna china es la que quieren ponernos a todos entre y javidu no hay diferencia,6,Negativo,9.593153877436146e-18
32509,somosjoseisrael,me llamó el panita con una tos muy extraña me dijo ni loco me pongo la vacuna china es chimba le pregunté entonces no te vacunas me dijo a lo mejor me pongo la rusa le dije si hace un mes me dijiste que ni loco te ponías la spunitk v comenzó a toser y colgó,3,Negativo,9.61546703038184e-18
118958,loreto377,sputnik v vacuna rusa podría llegar antes que la de sinopharm señala ugarte vía la vida de los demás es lo que nos conduce a esta perdidad humana pero en fin alguien me dijo una vez que el no le tenia miedo al actuar de gente mala que el,0,Negativo,9.619027503760086e-18
225966,_riesgo_,es la misma persona q cuando le dije q había 23 muertos por la vacuna rusa quería compartir enseguida y cuando le dije q era por la pfizer tenia que ver porque el no comparte nada sin saber la verdad y después me manda eso chequeado con magoya,2,Negativo,9.695795939709365e-18
125453,goncalvesph,cuando se firmo el convenio de las 10 millones de vacunas rusas esa vacuna no sirve no es confiable yo no me pongo eso ni loco otro engaño más hoy que paso con vacuna rusa por que no ha llegado nos vamos a morir si no nos ponen la vacuna rusa,2,Negativo,9.6994896996993e-18
371328,roberto45104905,apropisito de la vacuna rusa aquí le dejo mi comentario el que no se la quiera poner porque es rusa o como dijo la dra davis no a sido probada que no se la ponga y ya dejen a lo que si queremos que nos las pongan probar su efectividad y librarnos de ese virus,5,Negativo,9.823067145379745e-18
194416,diegogarcasand1,y ni hablemos de que la vacuna sea una esperanza real ya que ni siquiera aparecemos en la lista de países que ya la tienen asegurada y ahora nos quieren aplicar una chingada vacuna rusa que ellos mismos habían dicho que no era ético utilizar pero como propaganda electoral,0,Negativo,9.877727413221485e-18
42616,neda_64,daniel x dios no decías hace unos meses que la vacuna china era un fraude que no podíamos aceptar una vacuna que se haya saltado tantos protocolos que para que tu te vacunes tendría que ser una vacuna que haya demorado años en ser elaborada que te pasó tanto puede tu sed,0,Negativo,9.893251586849505e-18
17676,miravilmar,por favor quiero saber si ya llegaron las vacunas de ciccia y tambien quiero saber si la vacuna china es agua destilada o ya no y si la gente que se vacuna se enferma mas que los que no se vacunan,1,Negativo,1.0017945976955665e-17
422176,marcelomollo,yo no se nada ni vos tampoco saben los que estudiaron y q dicen q esa vacuna rusa es un fraude por q no esta probada su eficacia y lo dice el mundo la oms y nuestros expertos entiendo que seas pro sovietico pero respeta al menos nuestros profesionales q no la quieren,0,Negativo,1.0060811510236929e-17
181650,radiopasillo5,por cierto subnormal la misma revista que dice que la vacuna rusa tiene ese porcentaje de efectividad es la que afirma que méxico es el peor país en el manejo de la pandemia eso no lo comentas porque va en contra de tu malograda 4t o porqué,0,Negativo,1.029008731395481e-17
148342,fabriica,lo peor es que los que se quejan son los mismos que defenestraron la vacuna rusa cuando llegó al país decían que era mala por su procedencia que no servía que era veneno y que era un negociado k nunca pidieron perdón por envenenarle la cabeza a la gente,1,Negativo,1.0350114257113145e-17
109943,omarx1345,por que no dejan traer a los privados en fin que no haya un orden pero que se vacunen todos los que puedan por que ponen tantas trabas a nivel burocrático otros paises ya reciben la vacuna rusa sputnik en cambio aqui esperando que se registren demorando una eternidad,0,Negativo,1.0355943790987273e-17
202437,feater_53,decepcionante la gestión de la 4t como no hicieron contratos para comprar la vacuna pfizer ahora están desesperados y van a adquirir la vacuna rusa que no tiene los estudios completos y comprobados sobre su efectividad gatell dijo que no se debería comprar y ahora porque si,0,Negativo,1.0726998247555776e-17
106037,salasbonilla,hablando de tom paine dijo bertrand russell que sus enemigos le odiaron por sus virtudes no por sus defectos creo que lo mismo ocurre con isabel díaz ayuso recordemos el escándalo causado por los tanteos con la vacuna rusa hasta que por fin nos enteramos de que no era mala idea,0,Negativo,1.1090077114194352e-17
10234,trejoeljusto1,es que ustedes parásitos han nacido solo para dar pena y asco cómplices de sus verdugos y abusadores tu mismo gobierno no le quedo otra a decir que ya no va a traer la vacuna china porque esa porquería no vale para nada sigue viendo tu eeg y se feliz parásito,0,Negativo,1.12963078990932e-17
332047,winogradvictor,ojo yo no creo que la vacuna rusa esté mal probablemente los resultados den bien pero hay probabilidades de que no den bien lo que parece que no se entiende es la gravedad que puede implicar apurar procesos que ya están siendo apurados,2,Negativo,1.1423592098429946e-17
281166,karife75,obvio solo prenden fuego el país cuando no gobierna el peronismo kirchnerismo hoy hay crisis peor que el 2001 pero ningún piquetero a sueldo se queja único pais que no compró nada ni siquiera el blef de la vacuna rusa que ni pueden mandar un avión pero son científicos,15,Negativo,1.1509592587452606e-17
