,date,username,tweet,likes_count,sentiment_analysis
192949,2021-01-30,donvix,a varios les causó escozor que la sociedad mexicana rechace tajantemente la vacuna rusa que ni siquiera los rusos aceptan al grado de que sacaron a escena a doña vocera oficiosa del gobierno de putin para al y lo hicieron a través de la cuenta de la embajada,319,Negativo
57739,2021-01-25,adamsmithfree,pfizer moderna astrazeneca janssen biontech y demás laboratorios del imperio quedarán en la ruina venezuela salva la humanidad esto hace el comunismo en argentina sólo aplican vacuna china y en venezuela goticas milagrosas de josé gregorio vote por petro,318,Neutro
198813,2021-01-28,ricbenedetti,giro de alberto fernández la argentina no apostó por la vacuna rusa sputnik v y ahora urgente berlín el comité alemán de vacunas indicó hoy que no hay datos suficientes para evaluar la eficacia de la vacuna astrazeneca en pacientes mayores de 65 años,318,Negativo
198620,2021-01-28,gabrielsoglio1,oxford astrazeneca pfizer y moderna van a priorizar sus entregas de vacunas a países ricos pensar que militaste contra la vacuna rusa que probablemente sea la única que te va a salvar,316,Negativo
190022,2021-02-02,nn_dgg,que os pasasteis de listos haciendo campaña contra la vacuna rusa porque os pensabais que aquí íbamos a tener de sobra y ahora os va a tocar recoger cable,315,Negativo
218697,2021-01-23,mayrace5,quién se pondrá la vacuna rusa o la china yo no y tú,312,Negativo
210305,2021-01-26,gobiernomx,juan antonio ferrer director del mx informó que la próxima semana llegarán a méxico cerca de 200 mil dosis de la vacuna rusa sputnik v contaremos con el apoyo de la y la mx para la coordinación de los detalles logísticos para su traslado,312,Positivo
188644,2021-02-02,aitorvalls20,otras más mi muy querido han criticado la vacuna rusa pero oh sorpresa la brillante astrazeneca y la malita sputnik v llegan a un acuerdo para trabajar juntos unirán esfuerzos en la inmunización del planeta q dirán esos dañeros q atacaron tu acuerdo,310,Negativo
216238,2021-01-24,mauriciomas13,lópez quiere posicionar la vacuna rusa sputnik ya que es la que nos quieren aplicar como lo dice en el mensaje tendrá una llamada con vladimir putin su mensaje es si yo me puedo contagiar cualquiera se puede contagiar pónganse la vacuna que nos envían de rusia que opinas,310,Negativo
180297,2021-02-02,diegowainstein,pensar que carrió buscaba veneno en la vacuna rusa y le hubiera bastado con morderse la lengua,310,Negativo
181081,2021-02-02,bestiario123,gente amargada porque la vacuna rusa sirve y uds quieren cerrar grietas quiero la grieta mas grande del mundo con esos soretes,309,Negativo
57875,2021-01-25,rjvct,hoy 25 de enero faltan 6 días para que llegue la vacuna china 76 días para elecciones generales 184 días para que se vayan sagasti y sus morados,309,Negativo
184169,2021-02-02,alexkleino,la derecha colombiana se burlaba de la vacuna rusa y ya está comprobado que tiene una efectividad del 91 en covid sintomático qué está esperando el gobierno para traerla a colombia que se mueran otras 50 000 personas,309,Negativo
185659,2021-02-02,dw_espanol,la vacuna rusa tiene un 92 de eficacia así lo afirma un estudio publicado por la revista médica británica según los investigadores no se detectaron efectos secundarios graves relacionados con la vacuna sputnikv ale,309,Negativo
57255,2021-01-26,wolfdruida,me gustaría saber si lorena álvarez y frecuencia latina son relacionistas públicos de sinopharm a raíz de la muerte de una persona que participó de los ensayos de la vacuna china han salido a defenderla a capa y espada sin la más mínima duda o preocupación noticias,308,Negativo
209949,2021-01-26,jpalvarezguedea,para concluir y volviendo a lo realmente importante recibimos el prospecto oficial de la vacuna rusa sputnikv mismo q solo se encuentra en ruso y q debería ser traducido a todos los idiomas donde se piensa aplicar al menos al inglés la cosa parece comolicada redd,308,Negativo
202653,2021-01-27,arouet_v,el gobierno mismo antes descalificó la vacuna rusa ahora la compra,307,Neutro
200485,2021-01-27,lamalac,yo voy al dr simi cuando estoy enferma creen que me voy a poner pendeja por una vacuna rusa,307,Negativo
51613,2021-02-04,_carlitarocha,se sabe en palacio sagasti habría comentado yo no me pongo esa vacuna china ni loco y así quiere los peruanos nos la pongamos,307,Negativo
180269,2021-02-02,actualidadrt,eficacia de más del 91 y sin efectos adversos graves the lancet publica los datos del ensayo de fase iii de la vacuna rusa sputnikv,306,Neutro
198828,2021-01-28,politicomx,advirtió que mx descalifica a países que rechazan la vacuna rusa sputnik v contra el covid19 por lo que señaló que atenta contra la salud y que politizó la pandemia a su interés,306,Negativo
194039,2021-01-29,lnkfong,mientras los senadores de morena se disculpan con la embajada rusa por el desprestigio que algunos hacen de la vacuna rusa el presidente lópez obrador va y le dice la vacuna espunics,306,Negativo
186726,2021-02-02,julioastillero,la vacuna rusa sputnik v tiene una efectividad del 91 6 para prevenir la covid 19 según información presentada por the lancet por,305,Positivo
195597,2021-01-29,morenasenadores,comunicado de senadoras y senadores de morena respecto a la vacuna rusa sputnik v,305,Positivo
213948,2021-01-25,ninamoraless,ya les llamaron para preguntarles si se pondrían la vacuna rusa,304,Negativo
180884,2021-02-02,victorfyt,con el paper del lancet bien leido me anoté en mi hospital para recibir la vacuna rusa me acabo de enterar que también habría vacunas chinas que demostraron sólo un 50 de eficacia en brasil ni loco me la doy a menos que publiquen un artículo equivalente al del lancet,301,Negativo
176570,2021-02-03,pizarromariajo,si eso no le sumamos el oso de pensar que es mejor dejar morir a millones que ser castrochavistas por vacunar con la vacuna rusa como argentina bolivia y venezuela,301,Negativo
193818,2021-01-30,milenio,no creen en vacuna rusa pero sí en el chupacabras líder de diputados de morena,297,Neutro
172068,2021-02-04,alertanews24,urgente coronavirus el desarrollador de la vacuna rusa epivaccorona anuncia que la inmunidad durará un año,297,Neutro
198334,2021-01-28,gacs1987,ya sabemos que la vacuna rusa nunca estará en la parrilla opciones de compra si no son capaces de comprar la de pfizer porque no saben inglés cero esperanzas con la sputnik vacunapacuando,294,Negativo
194967,2021-01-29,gerundioe,buenas noticias la vacuna rusa ya está aprobada la aprobó el médico ruso q la hizo gobierno 4te federal,294,Positivo
194165,2021-01-29,lunagilv,el espunins es una vacuna que ellos están produciendo el espunins amigos este señor ni sabe ni como se llama la mentada vacuna rusa ya se los cargó san banano,293,Negativo
170743,2021-02-04,elpais_america,6 en méxico se han adquirido alrededor de 24 millones de dosis de la vacuna rusa 200 000 de las cuales se esperan en breve el presidente argentino alberto fernández fue una de las primeras personas en ponérsela en su país para tratar de disipar la desconfianza,292,Negativo
168535,2021-02-05,chairita4t,héctor aguilar camín quien dice que sputnik v solo funciona en los rusos moscovitas no es el mismo que pedía a la cofepris revelar en qué se basó para aprobar el uso de la vacuna rusa en méxico con ese nivel espera entender un estudio de esa magnitud,292,Negativo
188572,2021-02-02,rochaperiodista,la vacuna rusa sputnik v tiene 91 6 por ciento de eficacia contra covid en sus resultados de la fase 3 publicados en the lancet explica lópez gatell en ridículo quedaron agoreros del desastre y los vacunólogos expertos de twitter,291,Negativo
214099,2021-01-25,martinlees10,la posibilidad de que uruguay adquiera la vacuna rusa sputnik v se definió en reunión del canciller bustillo con su colega en moscú pero todo se facilitó con la recomendación del gach y la habilitación de la comisión nacional asesora de vacunaciones del msp,290,Negativo
210874,2021-01-26,ryodedios,será por estos 12 millones de dosis de la vacuna sputnik v que lópez se contagió se escondió aguas la vacuna rusa no ha sido aprobada por la oms tampoco por la fda de estados unidos y el inepto de ya le dio el visto bueno,290,Negativo
185535,2021-02-02,lalobadecatan,ya no hay excusa habrá que vacunarse con esa vacuna rusa,290,Negativo
55271,2021-01-29,perrucho_uy,se filtran imágenes de quién le vendió la vacuna china a lacalle pou,289,Neutro
202379,2021-01-27,pajaropolitico,el subsecretario de mx acusó a la oposición de sembrar intrigas sobre la vacuna rusa sputnikv y señaló que tienen que hablar quienes tengan experiencia y conocimientos adecuados,288,Negativo
169205,2021-02-05,lopezdoriga,la vacuna rusa sputnik v necesita un total de dos dosis para ser efectiva y aún no hay evidencia científica para asegurar que solo una genere una inmunidad completa contra el coronavirus como reclaman muchos de mensajes en las redes,288,Negativo
189876,2021-02-02,hal______,al final la vacuna rusa funciona es de primera tiene todos los ensayos necesarios y los papeles en regla los que no funcionan son de tercera carecen de ensayos y de papeles en regla son los bocones y agoreros de la oposición argentina,287,Negativo
180140,2021-02-02,pajaropolitico,loúltimo la autorizó el uso de emergencia de la vacuna rusa sputnik v informó,287,Positivo
187148,2021-02-02,jorgenomefui,mientras que un montón de mequetrefes se disfrazaron de portadores de sabiduría y te llenaron la cabeza con mentiras y desconfianza sobre la vacuna rusa estas 2 personas llamadas denis logunov e inna dolzhikova lejos de estereotipos y pavadas hicieron mucho por salvar tu vida,287,Negativo
188512,2021-02-02,fpedrosa2,1 finalmente era verdad y la vacuna rusa no había pasado la tercera fase 2 no tenemos vacunas rusas ni de ningún otro tipo datos no opinión,287,Negativo
202523,2021-01-27,jagarzaramos,con la vacuna rusa sputnikv el gobierno mexicano estará 1 aplicando una vacuna que no tiene autorización plena de o si cofepris la avala 2 autorizando una vacuna que no está plenamente probada ni con resultados publicados la fase 3 concluye hasta mayo,286,Negativo
180475,2021-02-02,osvaldo_quiroga,juntos por el odio va contra los argentinos cuando auspicia campañas contra las vacunas son capaces de cualquier cosa todo lo que dijeron de la vacuna rusa muestra la forma en la que hacen política son patéticos,285,Negativo
55708,2021-01-28,sr_mcgregor,hoy me llegó un mensaje alertándome sobre lo perjudicial de la vacuna china sinopharm aló no hay que investigar este tipo de campañas de desinformación que ponen en peligro la salud pública,285,Negativo
206353,2021-01-27,javierheredis,q no sirve la vacuna rusa dice lo al medio oriente y algunos paises que no son gatos del imperialismo porque ellos se están vacunando con sputnik y todo va bien infórmate,285,Negativo
194703,2021-01-29,rochaperiodista,la onu espera que la oms apruebe la vacuna rusa sputnik v lo antes posible pero el comité tuitero de expertos en vacunas de méxico no le ha dado el aval que no se adelanten los de la onu,284,Negativo
50478,2021-02-07,alfredoferrerod,peru pe aquí más vacunación en chile y nosotros esperando vacuna china que llegaría de a poquitos vizcarra un mentiroso e inepto y sagasti sin liderazgo,283,Negativo
214367,2021-01-25,infobae,tras aplicarse la primera dosis de la vacuna rusa el intendente de miramar dio positivo de coronavirus,283,Negativo
209489,2021-01-26,lillytellez,mx la vacuna rusa no tiene aval de la oms ni de la comunidad científica internacional,283,Negativo
167496,2021-02-06,zorrillopablo,se acuerdan del gordito lechoso cuando se reia de la vacuna rusa idiota mercenario,282,Negativo
213211,2021-01-26,elmaderense12,los representantes de la oposicionmiserable molestos porque tendremos las vacuna rusa en méxico tratan de minimizarla por ser rusa mientras la canciller alemana merkel hace todo lo posible por adquirirla cualquier vacuna que llegue al gobierno es vacuna chaira ni se vacunen,282,Negativo
181567,2021-02-02,edufeiok,perfil otro intendente dio positivo de covid luego de aplicarse la vacuna rusa sputnik v,281,Negativo
215456,2021-01-25,biablitasimpson,yo después de ponerme la vacuna rusa,281,Neutro
217321,2021-01-24,charlystone79,putin mirando enamorado como cfk se da la vacuna rusa,281,Neutro
185410,2021-02-02,bbcmundo,sputnik v la vacuna rusa contra el coronavirus muestra en un estudio de the lancet una eficacia de 92,279,Neutro
213476,2021-01-25,sadimlopez,en una de sus alucinaciones maradona le dijo que la vacuna rusa es chafa,279,Negativo
179583,2021-02-02,rochaperiodista,así celebró lópez gatell la aprobación de la vacuna rusa sputnik v por parte de cofepris algo alentador dijo,279,Negativo
